User Role ID Password Name 
T;50000753;abcdef;Eccellente;
T;50000754;abcdef;Ech oly;
T;50000755;abcdef;Eclat;
T;50000756;abcdef;Eco Haat;
T;50000757;abcdef;Edel;
T;50000758;abcdef;Edimax;
T;50000759;abcdef;Egrips;
T;50000760;abcdef;El Sandlo;
T;50000761;abcdef;Ela;
T;50000762;abcdef;Elan;
T;50000763;abcdef;Eldora;
T;50000764;abcdef;Elegance;
T;50000765;abcdef;Elephant;
T;50000766;abcdef;Elephant Brand;
T;50000767;abcdef;Elite Collection;
T;50000768;abcdef;Elkoha;
T;50000769;abcdef;Elligator;
T;50000770;abcdef;Emagica;
T;50000771;abcdef;Emartbuy;
T;50000772;abcdef;Embellish outfits;
T;50000773;abcdef;Embibo;
T;50000774;abcdef;Empreus;
T;50000775;abcdef;Enerzy;
T;50000776;abcdef;England;
T;50000777;abcdef;Engross;
T;50000778;abcdef;Ennoble;
T;50000779;abcdef;Enthopia;
T;50000780;abcdef;Envoy;
T;50000781;abcdef;Eplant;
T;50000782;abcdef;Epresent;
T;50000783;abcdef;Ermani Export;
T;50000784;abcdef;Escan;
T;50000785;abcdef;Escoda;
T;50000786;abcdef;Eshoppee;
T;50000787;abcdef;Espoir;
T;50000788;abcdef;Esteem;
T;50000789;abcdef;Estella Fashion;
T;50000790;abcdef;Estilo;
T;50000791;abcdef;Eternal Gandhi;
T;50000792;abcdef;Eternity;
T;50000793;abcdef;Ethiic;
T;50000794;abcdef;Ethnic Handicrafts;
T;50000795;abcdef;Ethnic Jewels;
T;50000796;abcdef;Ethnic Rajasthan;
T;50000797;abcdef;Ethnic Regalia;
T;50000798;abcdef;EthnicQueen;
T;50000799;abcdef;Ethnochic;
T;50000800;abcdef;Etti;
T;50000801;abcdef;Eureka;
T;50000802;abcdef;Eureka.in;
T;50000803;abcdef;Eurotex;
T;50000804;abcdef;Evana;
T;50000805;abcdef;Eventz Gifts;
T;50000806;abcdef;Eveready;
T;50000807;abcdef;Excel;
T;50000808;abcdef;Exotic India;
T;50000809;abcdef;Exotica;
T;50000810;abcdef;Explore Embedded;
T;50000811;abcdef;Exxotic Jewelz;
T;50000812;abcdef;Ezee;
T;50000813;abcdef;Ezone;
T;50000814;abcdef;F-Loop;
T;50000815;abcdef;FAB FASHION;
T;50000816;abcdef;FAB-FLASH;
T;50000817;abcdef;FATEN;
T;50000818;abcdef;FAUSTO;
T;50000819;abcdef;FAX;
T;50000820;abcdef;FEET FLOW;
T;50000821;abcdef;FIFA;
T;50000822;abcdef;FIFO;
T;50000823;abcdef;FIla;
T;50000824;abcdef;FLITE;
T;50000825;abcdef;FLY;
T;50000826;abcdef;FNB;
T;50000827;abcdef;FOCI;
T;50000828;abcdef;FRENEMY;
T;50000829;abcdef;FRICTION;
T;50000830;abcdef;FS Mini Klub;
T;50000831;abcdef;FTCBAZAR;
T;50000832;abcdef;FTCBazar;
T;50000833;abcdef;FURNISHINGLAND;
T;50000834;abcdef;FURNXT;
T;50000835;abcdef;Fab Nisa;
T;50000836;abcdef;Fab Palace;
T;50000837;abcdef;FabHomeDecor;
T;50000838;abcdef;Fabcart;
T;50000839;abcdef;Fabiya;
T;50000840;abcdef;Fabpoppy;
T;50000841;abcdef;Fabulloso;
T;50000842;abcdef;Fabutex;
T;50000843;abcdef;Falconoverseas;
T;50000844;abcdef;Falsa;
T;50000845;abcdef;Famaya;
T;50000846;abcdef;Fame16;
T;50000847;abcdef;Fanideaz;
T;50000848;abcdef;Fash Blush;
T;50000849;abcdef;FashBlush;
T;50000850;abcdef;Fashavi;
T;50000851;abcdef;Fashblush;
T;50000852;abcdef;Fashion Centre;
T;50000853;abcdef;Fashion Craft;
T;50000854;abcdef;Fashion Era;
T;50000855;abcdef;Fashion Forever;
T;50000856;abcdef;Fashion Fusion;
T;50000857;abcdef;Fashion Infinite;
T;50000858;abcdef;Fashion Jewellery;
T;50000859;abcdef;Fashion Pitaraa;
T;50000860;abcdef;Fashion Plus;
T;50000861;abcdef;Fashion Point;
T;50000862;abcdef;Fashion Today;
T;50000863;abcdef;Fashion18;
T;50000864;abcdef;FashionPedia;
T;50000865;abcdef;Fashiondeal;
T;50000866;abcdef;Fashionera;
T;50000867;abcdef;Fashionography;
T;50000868;abcdef;Fashionvalley;
T;50000869;abcdef;Fashionzaadi;
T;50000870;abcdef;Fastway;
T;50000871;abcdef;Favourite BikerZ;
T;50000872;abcdef;Fayon;
T;50000873;abcdef;Fellowes;
T;50000874;abcdef;Feminin;
T;50000875;abcdef;Feminine;
T;50000876;abcdef;Femme Couture;
T;50000877;abcdef;Fida;
T;50000878;abcdef;Fiesta;
T;50000879;abcdef;Filofax;
T;50000880;abcdef;Filtre;
T;50000881;abcdef;Fimex;
T;50000882;abcdef;Finesse;
T;50000883;abcdef;Finger's;
T;50000884;abcdef;Finnexe;
T;50000885;abcdef;Firangi;
T;50000886;abcdef;First Choice;
T;50000887;abcdef;First Smart Deal;
T;50000888;abcdef;Fisher-Price;
T;50000889;abcdef;Flair;
T;50000890;abcdef;Flat n Heels;
T;50000891;abcdef;Flazee Home Trends;
T;50000892;abcdef;FliFit;
T;50000893;abcdef;Flipside;
T;50000894;abcdef;Flirtchick;
T;50000895;abcdef;Fly;
T;50000896;abcdef;Fly U;
T;50000897;abcdef;Flyfilms;
T;50000898;abcdef;Flying Port;
T;50000899;abcdef;Fns;
T;50000900;abcdef;Fonokase;
T;50000901;abcdef;Foot Candy;
T;50000902;abcdef;Foot Furnish;
T;50000903;abcdef;Footrendz;
T;50000904;abcdef;Footshez;
T;50000905;abcdef;Force 10 By Liberty;
T;50000906;abcdef;Forever Carat;
T;50000907;abcdef;Fotodiox Inc.;
T;50000908;abcdef;Four Paws;
T;50000909;abcdef;Fourwalls;
T;50000910;abcdef;Foxy Trend;
T;50000911;abcdef;Fpc Creations;
T;50000912;abcdef;Frabjous;
T;50000913;abcdef;Fragrance Concoction;
T;50000914;abcdef;Frames;
T;50000915;abcdef;Frazzer;
T;50000916;abcdef;FreeHand;
T;50000917;abcdef;Freelance;
T;50000918;abcdef;Fresh From Loom;
T;50000919;abcdef;Freshme Fashion Jewellery;
T;50000920;abcdef;Friendz;
T;50000921;abcdef;Frontech;
T;50000922;abcdef;Fs Mini Klub;
T;50000923;abcdef;Fullcutdiamond;
T;50000924;abcdef;Fun Blox;
T;50000925;abcdef;Fun Box;
T;50000926;abcdef;Fun To See;
T;50000927;abcdef;Funcart;
T;50000928;abcdef;Funku Fashion;
T;50000929;abcdef;Furhome;
T;50000930;abcdef;Furnishing Zone;
T;50000931;abcdef;Furnstyl;
T;50000932;abcdef;Furst;
T;50000933;abcdef;Fuschia;
T;50000934;abcdef;Fuson;
T;50000935;abcdef;Futaba;
T;50000936;abcdef;Future Tech;
T;50000937;abcdef;G Fashion;
T;50000938;abcdef;G&G;
T;50000939;abcdef;G-Luck;
T;50000940;abcdef;GAGA;
T;50000941;abcdef;GAJ IMPEX;
T;50000942;abcdef;GALLOWAY;
T;50000943;abcdef;GAYATRI CREATIONS;
T;50000944;abcdef;GB Jewellery;
T;50000945;abcdef;GCMR;
T;50000946;abcdef;GEMKOLABWELL;
T;50000947;abcdef;GENERIC;
T;50000948;abcdef;GENIAL;
T;50000949;abcdef;GIA;
T;50000950;abcdef;GIMS;
T;50000951;abcdef;GINI & JONY;
T;50000952;abcdef;GISOLE;
T;50000953;abcdef;GLAMWALK;
T;50000954;abcdef;GM;
T;50000955;abcdef;GO LUCKNOW;
T;50000956;abcdef;GOGLE SOURCING;
T;50000957;abcdef;GOLDEN GIRL;
T;50000958;abcdef;GOLDEN GLOBE;
T;50000959;abcdef;GREENWICH;
T;50000960;abcdef;GRJ India;
T;50000961;abcdef;GRSTECH;
T;50000962;abcdef;GUNJAN;
T;50000963;abcdef;Gadget-Wagon;
T;50000964;abcdef;Gadgetshieldz;
T;50000965;abcdef;Gajraula Crafts;
T;50000966;abcdef;Galaxy;
T;50000967;abcdef;Galaxy Decorations;
T;50000968;abcdef;Galexy Fashion;
T;50000969;abcdef;Galz4ever;
T;50000970;abcdef;Ganapathy Gems;
T;50000971;abcdef;Ganga;
T;50000972;abcdef;Gaoyitech;
T;50000973;abcdef;Garlynn;
T;50000974;abcdef;Garnet;
T;50000975;abcdef;Garnier;
T;50000976;abcdef;Gasser;
T;50000977;abcdef;Gathbandhan;
T;50000978;abcdef;Gato;
T;50000979;abcdef;Gautam Buddha;
T;50000980;abcdef;Gear X;
T;50000981;abcdef;Gee & Bee;
T;50000982;abcdef;Gee Power;
T;50000983;abcdef;Gehna;
T;50000984;abcdef;Gemei;
T;50000985;abcdef;Gemstone Pioneer;
T;50000986;abcdef;Gene Shoppiee;
T;50000987;abcdef;Generix;
T;50000988;abcdef;Geol;
T;50000989;abcdef;Gi De Meo;
T;50000990;abcdef;Gia;
T;50000991;abcdef;Gift Island;
T;50000992;abcdef;Gift Studio;
T;50000993;abcdef;Gift Studios;
T;50000994;abcdef;Giftmania;
T;50000995;abcdef;Gifts By Meeta;
T;50000996;abcdef;Giftwallas;
T;50000997;abcdef;Giftwell;
T;50000998;abcdef;Gigabyte;
T;50000999;abcdef;Gioiabazar;
T;50001000;abcdef;Giorgio Armani;
T;50001001;abcdef;Gizmoz Customs;
T;50001002;abcdef;Gkidz;
T;50001003;abcdef;Gking;
T;50001004;abcdef;Glacier;
T;50001005;abcdef;Glam Accessories;
T;50001006;abcdef;Glamor;
T;50001007;abcdef;Glamour;
T;50001008;abcdef;Glamour Gold;
T;50001009;abcdef;Gliteri;
T;50001010;abcdef;Glitterss;
T;50001011;abcdef;Glitz;
T;50001012;abcdef;Global Ganesha;
T;50001013;abcdef;Globalite;
T;50001014;abcdef;Globe;
T;50001015;abcdef;Glossy Blue;
T;50001016;abcdef;Go Hooked;
T;50001017;abcdef;Go India Store;
T;50001018;abcdef;GoMerryKids;
T;50001019;abcdef;GoWell;
T;50001020;abcdef;Goblin;
T;50001021;abcdef;Gojeeva;
T;50001022;abcdef;Gold;
T;50001023;abcdef;Gold Dust;
T;50001024;abcdef;GoldNera;
T;50001025;abcdef;Goldcave;
T;50001026;abcdef;Golden Collections;
T;50001027;abcdef;Golden Peacock;
T;50001028;abcdef;Golden Petals;
T;50001029;abcdef;Golmaalshop;
T;50001030;abcdef;Good Night;
T;50001031;abcdef;Good Way;
T;50001032;abcdef;Good Win;
T;50001033;abcdef;Goodkarma;
T;50001034;abcdef;Goodwill Impex;
T;50001035;abcdef;Goodyear;
T;50001036;abcdef;Gopalvilla;
T;50001037;abcdef;Goyal India;
T;50001038;abcdef;Graco;
T;50001039;abcdef;Grafion;
T;50001040;abcdef;Gravolite;
T;50001041;abcdef;Great Art;
T;50001042;abcdef;Great Eastern;
T;50001043;abcdef;Greek Sojourn;
T;50001044;abcdef;Green;
T;50001045;abcdef;Green Girgit;
T;50001046;abcdef;Green House;
T;50001047;abcdef;Green-Black;
T;50001048;abcdef;Grey;
T;50001049;abcdef;Grey & Black;
T;50001050;abcdef;Grey/ White;
T;50001051;abcdef;Griiham;
T;50001052;abcdef;Griptek;
T;50001053;abcdef;Guardian;
T;50001054;abcdef;Gudi;
T;50001055;abcdef;Gulmohar Jaipur;
T;50001056;abcdef;Gungun;
T;50001057;abcdef;Gunjan Diamond;
T;50001058;abcdef;Gurjari;
T;50001059;abcdef;Gwyn lingerie;
T;50001060;abcdef;H D ENTERPRISE;
T;50001061;abcdef;H E Creations;
T;50001062;abcdef;H-Cart;
T;50001063;abcdef;HANS;
T;50001064;abcdef;HANSFOOTNFIT;
T;50001065;abcdef;HD Crafts;
T;50001066;abcdef;HEAVENLY;
T;50001067;abcdef;HERDY;
T;50001068;abcdef;HH;
T;50001069;abcdef;HIMGIRI;
T;50001070;abcdef;HIMMLISCH;
T;50001071;abcdef;HK-Impex;
T;50001072;abcdef;HKJ;
T;50001073;abcdef;HMO India;
T;50001074;abcdef;HNK;
T;50001075;abcdef;HOKO;
T;50001076;abcdef;HP;
T;50001077;abcdef;HRS;
T;50001078;abcdef;HRX by Hrithik Roshan;
T;50001079;abcdef;HSFS;
T;50001080;abcdef;HUNYBUNI;
T;50001081;abcdef;Hadwin;
T;50001082;abcdef;Haier;
T;50001083;abcdef;Hako;
T;50001084;abcdef;Hand Art;
T;50001085;abcdef;Hand to Hearts;
T;50001086;abcdef;Handecor;
T;50001087;abcdef;Handiana;
T;50001088;abcdef;Handloom Hut;
T;50001089;abcdef;Handloomhub;
T;50001090;abcdef;Hangrr;
T;50001091;abcdef;Happiness Is;
T;50001092;abcdef;Happy walls;
T;50001093;abcdef;Harini;
T;50001094;abcdef;Hariom Enterprises;
T;50001095;abcdef;Hariom enterprises;
T;50001096;abcdef;Harissons;
T;50001097;abcdef;Harp;
T;50001098;abcdef;Harshita;
T;50001099;abcdef;Hasbro;
T;50001100;abcdef;HashTag;
T;50001101;abcdef;Havells;
T;50001102;abcdef;Hawai;
T;50001103;abcdef;Hawkins;
T;50001104;abcdef;Hddecor;
T;50001105;abcdef;Head Kik;
T;50001106;abcdef;HealthMax;
T;50001107;abcdef;Heart 2 Heart;
T;50001108;abcdef;Hedoneesta;
T;50001109;abcdef;Heena Jewellery;
T;50001110;abcdef;Heeran Art;
T;50001111;abcdef;Height Of Designs;
T;50001112;abcdef;Hemden;
T;50001113;abcdef;Herbal Jewellery;
T;50001114;abcdef;Hi Art;
T;50001115;abcdef;Hi Look;
T;50001116;abcdef;Hiakan;
T;50001117;abcdef;Himalayan Sutra;
T;50001118;abcdef;Himmlisch;
T;50001119;abcdef;Himtek;
T;50001120;abcdef;Histeria;
T;50001121;abcdef;Hitobito;
T;50001122;abcdef;Hitway;
T;50001123;abcdef;Hkge;
T;50001124;abcdef;Hm International;
T;50001125;abcdef;HoA;
T;50001126;abcdef;Hoffmen;
T;50001127;abcdef;Hoffrichter;
T;50001128;abcdef;Hoko;
T;50001129;abcdef;Home Creations;
T;50001130;abcdef;Home Decor Line;
T;50001131;abcdef;Home Delight;
T;50001132;abcdef;Home Fashion Gallery;
T;50001133;abcdef;Home Genie;
T;50001134;abcdef;Home India;
T;50001135;abcdef;Home Originals;
T;50001136;abcdef;HomeEdge;
T;50001137;abcdef;HomeTown;
T;50001138;abcdef;Homedesires;
T;50001139;abcdef;HomeeHub;
T;50001140;abcdef;Homefoster;
T;50001141;abcdef;Hoopoe Decor;
T;50001142;abcdef;Hot Pink;
T;50001143;abcdef;Hot Wheels;
T;50001144;abcdef;Hotpiper;
T;50001145;abcdef;House This;
T;50001146;abcdef;HouseAttire;
T;50001147;abcdef;Huawei;
T;50001148;abcdef;Hubberholme;
T;50001149;abcdef;HugMe.fashion;
T;50001150;abcdef;Hunny Bunny;
T;50001151;abcdef;Hunter;
T;50001152;abcdef;HuppmeGift;
T;50001153;abcdef;Hustler;
T;50001154;abcdef;I Ball;
T;50001155;abcdef;I Know;
T;50001156;abcdef;I SQUARE ENTERPRISES;
T;50001157;abcdef;I cube;
T;50001158;abcdef;IBALL;
T;50001159;abcdef;IBS;
T;50001160;abcdef;IDesign;
T;50001161;abcdef;IESD;
T;50001162;abcdef;IFROGZ;
T;50001163;abcdef;INAYA;
T;50001164;abcdef;INDIANO;
T;50001165;abcdef;INDILEGO;
T;50001166;abcdef;INDIRANG;
T;50001167;abcdef;INDOART;
T;50001168;abcdef;INDRICKA;
T;50001169;abcdef;INEXT;
T;50001170;abcdef;INVENTURE RETAIL;
T;50001171;abcdef;IPG;
T;50001172;abcdef;IPP;
T;50001173;abcdef;ISHWA;
T;50001174;abcdef;ISUN;
T;50001175;abcdef;IWS;
T;50001176;abcdef;IaD;
T;50001177;abcdef;Iball;
T;50001178;abcdef;Ibz;
T;50001179;abcdef;Icon;
T;50001180;abcdef;Iconnect World;
T;50001181;abcdef;Imagica;
T;50001182;abcdef;Imagination And Beyond;
T;50001183;abcdef;Imagine Products;
T;50001184;abcdef;Imago;
T;50001185;abcdef;Imc Deals;
T;50001186;abcdef;Imitzworld;
T;50001187;abcdef;Imlee;
T;50001188;abcdef;Imli Street;
T;50001189;abcdef;Impala;
T;50001190;abcdef;Imported;
T;50001191;abcdef;Importwala;
T;50001192;abcdef;Inc.5;
T;50001193;abcdef;Indcrown;
T;50001194;abcdef;Inddus;
T;50001195;abcdef;IndiWeaves;
T;50001196;abcdef;Indian Art Villa;
T;50001197;abcdef;Indian Charm;
T;50001198;abcdef;Indian Fashion;
T;50001199;abcdef;Indian Fashion Guru;
T;50001200;abcdef;Indian Heritage;
T;50001201;abcdef;Indian Swan;
T;50001202;abcdef;IndianShelf;
T;50001203;abcdef;Indianbeauty;
T;50001204;abcdef;Indiatrendzs;
T;50001205;abcdef;Indidecor;
T;50001206;abcdef;Indigocart;
T;50001207;abcdef;Indistar;
T;50001208;abcdef;IndoSurgicals;
T;50001209;abcdef;Indoart;
T;50001210;abcdef;Indsights;
T;50001211;abcdef;Infinity India;
T;50001212;abcdef;Informatix;
T;50001213;abcdef;Innovative;
T;50001214;abcdef;Inspired Livingg;
T;50001215;abcdef;InstaNote;
T;50001216;abcdef;Instapower;
T;50001217;abcdef;Instella;
T;50001218;abcdef;Intel;
T;50001219;abcdef;Intex;
T;50001220;abcdef;Invaders;
T;50001221;abcdef;Invogue Art;
T;50001222;abcdef;InvogueArt;
T;50001223;abcdef;Ira Soleil;
T;50001224;abcdef;Ireeya;
T;50001225;abcdef;Iron Crafts;
T;50001226;abcdef;IskiUski;
T;50001227;abcdef;Italian Fashion;
T;50001228;abcdef;Itiha;
T;50001229;abcdef;Itz About U;
T;50001230;abcdef;Itzmyfashion;
T;50001231;abcdef;Ivon;
T;50001232;abcdef;Iwonder;
T;50001233;abcdef;JANKI JEWELLERS;
T;50001234;abcdef;JASPO;
T;50001235;abcdef;JBC Collection;
T;50001236;abcdef;JBG Home Store;
T;50001237;abcdef;JBI;
T;50001238;abcdef;JBN Creation;
T;50001239;abcdef;JDK NOVELTY;
T;50001240;abcdef;JDX;
T;50001241;abcdef;JEWEL FUEL;
T;50001242;abcdef;JHON DIEGO;
T;50001243;abcdef;JJ JONEX;
T;50001244;abcdef;JJ Jonex;
T;50001245;abcdef;JJC;
T;50001246;abcdef;JK Import;
T;50001247;abcdef;JLRS;
T;50001248;abcdef;JLT;
T;50001249;abcdef;JMD;
T;50001250;abcdef;JOVIFashion;
T;50001251;abcdef;JOY;
T;50001252;abcdef;JRB;
T;50001253;abcdef;JSM;
T;50001254;abcdef;JTC Platinum;
T;50001255;abcdef;JUHI CREATIONS;
T;50001256;abcdef;JUSF2;
T;50001257;abcdef;JVC;
T;50001258;abcdef;Jacadi Paris;
T;50001259;abcdef;Jacadi paris;
T;50001260;abcdef;Jack & Jones;
T;50001261;abcdef;Jack Martin;
T;50001262;abcdef;JacknJewel;
T;50001263;abcdef;Jacknjewel;
T;50001264;abcdef;Jadoo Collections;
T;50001265;abcdef;Jainx;
T;50001266;abcdef;Jaipan;
T;50001267;abcdef;Jaipar Heritage;
T;50001268;abcdef;Jaipur Couture;
T;50001269;abcdef;Jaipur Crafts;
T;50001270;abcdef;Jaipur Print;
T;50001271;abcdef;Jaipur Raga;
T;50001272;abcdef;Jaipur Textile Hub;
T;50001273;abcdef;JaipurCrafts;
T;50001274;abcdef;Jaipurkurti;
T;50001275;abcdef;Janhvi;
T;50001276;abcdef;Japdan;
T;50001277;abcdef;Jaunty;
T;50001278;abcdef;JayEnterprise;
T;50001279;abcdef;Jayanti sarees;
T;50001280;abcdef;Jaycoknit;
T;50001281;abcdef;Jazam;
T;50001282;abcdef;Jazz Eyewears;
T;50001283;abcdef;Jazzup;
T;50001284;abcdef;Jbn Creation;
T;50001285;abcdef;Jeet;
T;50001286;abcdef;Jelly8;
T;50001287;abcdef;Jerry's;
T;50001288;abcdef;Jewbang;
T;50001289;abcdef;Jewel Paradise;
T;50001290;abcdef;Jewel Touch;
T;50001291;abcdef;JewelFox;
T;50001292;abcdef;JewelHub;
T;50001293;abcdef;JewelKraft Designs;
T;50001294;abcdef;Jewelhub;
T;50001295;abcdef;Jewelina Gems;
T;50001296;abcdef;Jewelizer;
T;50001297;abcdef;Jewellerywale;
T;50001298;abcdef;Jewelmantra;
T;50001299;abcdef;Jewelnation;
T;50001300;abcdef;Jewelove;
T;50001301;abcdef;Jewels Galaxy;
T;50001302;abcdef;Jewels Guru;
T;50001303;abcdef;Jewels Mountain;
T;50001304;abcdef;Jewels of Jaipur;
T;50001305;abcdef;Jewels5;
T;50001306;abcdef;JewelsWonder;
T;50001307;abcdef;Jewelshingar;
T;50001308;abcdef;Jewelsindia;
T;50001309;abcdef;Jewelsnext;
T;50001310;abcdef;Jewlot;
T;50001311;abcdef;Jheel;
T;50001312;abcdef;Jhondeal.com;
T;50001313;abcdef;Jisha;
T;50001314;abcdef;Jiya Fashion Pretties;
T;50001315;abcdef;Jk Vallabhdas;
T;50001316;abcdef;Jocalia;
T;50001317;abcdef;Jocular;
T;50001318;abcdef;Johareez;
T;50001319;abcdef;Johhny Cash;
T;50001320;abcdef;John Players;
T;50001321;abcdef;Johnson's Baby;
T;50001322;abcdef;Jojo;
T;50001323;abcdef;Jon Pep;
T;50001324;abcdef;Joola;
T;50001325;abcdef;Jouer;
T;50001326;abcdef;Jovan;
T;50001327;abcdef;Jovifashion;
T;50001328;abcdef;Joy Living;
T;50001329;abcdef;Joyeria Milan;
T;50001330;abcdef;Joynix;
T;50001331;abcdef;Joyra;
T;50001332;abcdef;Jpearls;
T;50001333;abcdef;Jss Exports;
T;50001334;abcdef;Juhi Malhotra;
T;50001335;abcdef;Junk;
T;50001336;abcdef;Just Women;
T;50001337;abcdef;Just Wow;
T;50001338;abcdef;Justanned;
T;50001339;abcdef;Jutecentral;
T;50001340;abcdef;K&N;
T;50001341;abcdef;K&P;
T;50001342;abcdef;KA;
T;50001343;abcdef;KAJCI;
T;50001344;abcdef;KALYANI COVERING;
T;50001345;abcdef;KAN;
T;50001346;abcdef;KANCHOO;
T;50001347;abcdef;KAPFAB;
T;50001348;abcdef;KAROZ;
T;50001349;abcdef;KASCN;
T;50001350;abcdef;KAVACi;
T;50001351;abcdef;KB's;
T;50001352;abcdef;KDS SURGICAL;
T;50001353;abcdef;KE;
T;50001354;abcdef;KHI;
T;50001355;abcdef;KHUSHI HANDICRAFTS;
T;50001356;abcdef;KID'S STOP;
T;50001357;abcdef;KIDS VILLAGE;
T;50001358;abcdef;KKD;
T;50001359;abcdef;KLIQVIK;
T;50001360;abcdef;KLOCX;
T;50001361;abcdef;KOHL;
T;50001362;abcdef;KRAZY KATZ;
T;50001363;abcdef;KRiSS;
T;50001364;abcdef;Kaatru;
T;50001365;abcdef;Kabeer;
T;50001366;abcdef;Kaizer Jewelry;
T;50001367;abcdef;Kakori;
T;50001368;abcdef;KalaBhawan;
T;50001369;abcdef;Kalaai;
T;50001370;abcdef;Kalai;
T;50001371;abcdef;Kalash;
T;50001372;abcdef;Kalpaveda;
T;50001373;abcdef;Kalt;
T;50001374;abcdef;Kamakhya Jewels;
T;50001375;abcdef;Kamakshi Krafts;
T;50001376;abcdef;Kandyfloss;
T;50001377;abcdef;Kanha poshak;
T;50001378;abcdef;Kanu;
T;50001379;abcdef;Kanvas;
T;50001380;abcdef;Kanvin;
T;50001381;abcdef;Kapa;
T;50001382;abcdef;Karatcraft;
T;50001383;abcdef;Karigaari;
T;50001384;abcdef;Karpine;
T;50001385;abcdef;Kartique;
T;50001386;abcdef;Karukraft;
T;50001387;abcdef;Kasemantra;
T;50001388;abcdef;Katalogue;
T;50001389;abcdef;Katwa Clasic;
T;50001390;abcdef;Kawachi;
T;50001391;abcdef;KazamaKraft;
T;50001392;abcdef;Kazo;
T;50001393;abcdef;Kelvinator;
T;50001394;abcdef;Kemei;
T;50001395;abcdef;Kennel;
T;50001396;abcdef;Kensington;
T;50001397;abcdef;Kerastase;
T;50001398;abcdef;Khaan Saab Editions;
T;50001399;abcdef;Khadi;
T;50001400;abcdef;Khadi Herbal;
T;50001401;abcdef;Khadim's;
T;50001402;abcdef;Khanna Jupiter;
T;50001403;abcdef;Khushi Fashions;
T;50001404;abcdef;Khwaab Enterprise;
T;50001405;abcdef;Kiara Jewellery;
T;50001406;abcdef;King George V;
T;50001407;abcdef;King Traders;
T;50001408;abcdef;Kingsway;
T;50001409;abcdef;Kiosha;
T;50001410;abcdef;Kirati;
T;50001411;abcdef;Kishore Dresses;
T;50001412;abcdef;Kittens;
T;50001413;abcdef;Kitts N Nevis;
T;50001414;abcdef;Klaur Melbourne;
T;50001415;abcdef;Kleio;
T;50001416;abcdef;Knight Ace;
T;50001417;abcdef;Knighthood;
T;50001418;abcdef;Knot in Love;
T;50001419;abcdef;Knotty Derby;
T;50001420;abcdef;Koie;
T;50001421;abcdef;KoldFire;
T;50001422;abcdef;KolorFish;
T;50001423;abcdef;Kolorfame;
T;50001424;abcdef;Kombee;
T;50001425;abcdef;Koncepts;
T;50001426;abcdef;KooKoo Fashion;
T;50001427;abcdef;Kook N Keech Disney;
T;50001428;abcdef;Koolkids;
T;50001429;abcdef;Kosher;
T;50001430;abcdef;Kothari;
T;50001431;abcdef;Kozdiko;
T;50001432;abcdef;Kraft Seeds;
T;50001433;abcdef;Kraftnation;
T;50001434;abcdef;Krasiv;
T;50001435;abcdef;Krazy Fitness;
T;50001436;abcdef;Krg Enterprises;
T;50001437;abcdef;Kripa's;
T;50001438;abcdef;Krishna Carpets;
T;50001439;abcdef;Krishna Pearls & Jewellers;
T;50001440;abcdef;Krocs;
T;50001441;abcdef;Krown;
T;50001442;abcdef;Krypton;
T;50001443;abcdef;KuberBox;
T;50001444;abcdef;Kuhuk;
T;50001445;abcdef;Kumkum;
T;50001446;abcdef;Kundali;
T;50001447;abcdef;Kushies baby;
T;50001448;abcdef;Kute Kids;
T;50001449;abcdef;L Oreal;
T;50001450;abcdef;L&T;
T;50001451;abcdef;L'appel Du Vide;
T;50001452;abcdef;L'appel Du vide;
T;50001453;abcdef;LA ATTIRE;
T;50001454;abcdef;LAADLI JI;
T;50001455;abcdef;LAIBA;
T;50001456;abcdef;LAMS;
T;50001457;abcdef;LAST BENCH;
T;50001458;abcdef;LATHERO;
T;50001459;abcdef;LAWMAN PG3;
T;50001460;abcdef;LG;
T;50001461;abcdef;LGC;
T;50001462;abcdef;LGRL;
T;50001463;abcdef;LIENZ;
T;50001464;abcdef;LIFE LIKE;
T;50001465;abcdef;LILZIZU;
T;50001466;abcdef;LIME;
T;50001467;abcdef;LITTLE FEETZ;
T;50001468;abcdef;LOTTIE LONDON;
T;50001469;abcdef;LRB;
T;50001470;abcdef;LRIPL;
T;50001471;abcdef;LUCINA;
T;50001472;abcdef;LUMBER BOY;
T;50001473;abcdef;LUMENPULSE;
T;50001474;abcdef;LUV;
T;50001475;abcdef;LUX;
T;50001476;abcdef;LUXANTRA;
T;50001477;abcdef;La Shades;
T;50001478;abcdef;Laadli Bouitique;
T;50001479;abcdef;Laadli Boutique;
T;50001480;abcdef;Lab No. 4;
T;50001481;abcdef;Ladela;
T;50001482;abcdef;Lady Diana;
T;50001483;abcdef;Lady Stark;
T;50001484;abcdef;Lajo;
T;50001485;abcdef;Lakiya;
T;50001486;abcdef;Lakos;
T;50001487;abcdef;Lal Haveli;
T;50001488;abcdef;Lal Pet Products;
T;50001489;abcdef;Lambency;
T;50001490;abcdef;Lamy;
T;50001491;abcdef;Lance;
T;50001492;abcdef;Lapguard;
T;50001493;abcdef;Laploma;
T;50001494;abcdef;Laser X;
T;50001495;abcdef;Lava;
T;50001496;abcdef;Lavanaya;
T;50001497;abcdef;Lavennder;
T;50001498;abcdef;Lavie;
T;50001499;abcdef;Lavish Blink;
T;50001500;abcdef;Laviva;
T;50001501;abcdef;Layer'r;
T;50001502;abcdef;Le Angelique;
